tracking_id,L027,L072,L078,L140,L102,L115,L133,L137,L149,L074,N048,N068,N090,N098,L005,L101,L062,L031
TRHDE,0,0,0.00579522,0,0,0,0,0,0,0,0,0,0,0.00264566,0.00311796,0,0,0
TRHDE-AS1,0,0,0,0,0.00409833,0,0,0.00541101,0,0,0,0,0,0,0.00561412,0,0,0
TRHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIAP1,18.8023,28.9333,19.3857,17.9658,26.6126,25.3026,22.8459,34.6208,19.3128,25.0162,31.3643,17.6165,27.0381,27.357,34.1077,35.7096,20.1086,38.5505
TRIB1,1.77518,4.34922,7.67003,1.09148,4.39188,1.17218,17.67,3.99114,4.20612,6.1609,6.74832,1.56722,2.83773,1.66235,3.41089,2.86352,2.60581,5.76553
TRIB2,32.8458,33.6164,29.6285,51.7571,27.5087,40.603,34.1742,30.7664,61.9231,36.7681,30.8086,44.7772,29.5022,30.0031,22.2239,40.2813,39.1603,23.5584
TRIB3,7.34371,4.05952,9.59502,4.55945,8.91927,8.63379,7.02888,3.66491,6.38007,8.40242,3.68037,4.64241,2.2117,2.26604,2.6632,6.07274,6.11146,9.26699
TRIL,0,0,0,0,0,0,0,0,0.00545423,0,0,0,0,0,0.00343463,0,0,0.00739585
TRIM10,0.0114198,0.0103733,0,0.0274276,0.0164207,0.0117733,0,0,0.00471561,0,0.00518433,0.017067,0,0,0.189316,0.017335,0,0.0127553
TRIM11,10.0184,10.9253,10.1475,17.0527,8.75307,9.23311,9.82226,12.95,12.8102,7.61355,18.8211,10.4847,13.768,14.9549,12.5403,14.7004,10.8002,12.2655
TRIM13,1.70079,2.66387,1.52311,3.80384,1.77243,1.66126,1.7044,3.40434,3.51703,1.92652,3.97367,2.06068,4.0073,3.80032,3.20636,2.54194,2.99453,1.88759
TRIM14,48.7082,37.5792,56.6427,36.204,29.0796,54.0318,25.1192,18.4766,45.4677,54.8033,16.0528,32.8089,15.3825,12.1934,12.9926,22.5705,30.2631,49.4038
TRIM15,0,0,0,0,0,0.0162644,0,0,0,0,0,0,0,0,0,0,0,0
TRIM16,1.71386,1.66983,2.4528,1.7666,2.83668,1.51002,1.66545,1.77719,2.01833,1.6124,1.24369,1.9943,1.61384,1.34506,1.82572,2.04033,1.49916,1.35122
TRIM16L,0.635711,0.446948,0.543587,0.604741,0.96105,0.700769,0.633522,0.821263,0.341233,0.950027,0.730278,0.995484,0.556168,0.377132,0.472721,0.84183,0.741488,1.02963
TRIM17,0.182431,0.237089,0.303953,1.17204,0.261306,0.238706,0.121134,0.304475,0.528888,0.106338,0.35403,0.477093,0.285207,0.323281,0.0843108,0.276298,0.504187,0.287411
TRIM2,0.618351,0.572131,1.31038,0.283323,0.273886,0.27969,0.0709636,0.753677,0.566863,0.69991,0.74222,0.799277,0.882478,0.834121,0.683751,0.709367,0.510632,0.225917
TRIM21,19.7874,17.6396,26.5525,18.5068,16.9562,20.5845,24.9023,19.982,22.4987,21.7562,18.7986,14.9986,18.393,17.4417,16.7007,23.4067,17.5233,27.8276
TRIM22,132.108,54.315,115.085,192.088,87.9038,147.195,88.759,56.9641,193.301,111.385,34.4859,56.6977,62.6979,51.9179,68.0051,69.2827,109.232,116.371
TRIM23,3.17278,3.27176,2.1194,3.77366,2.98192,3.53028,2.17984,4.33905,2.62274,2.52801,7.40074,2.91365,7.25489,7.30658,8.21665,4.01413,3.48611,3.40418
TRIM24,6.07419,8.68525,5.91099,7.8492,7.64764,3.51244,6.88533,9.57533,6.7477,5.40206,6.61773,7.30504,8.30105,10.0913,7.4962,8.80536,9.37392,4.93613
TRIM25,13.7657,9.89783,13.496,26.6983,11.0797,15.9713,20.9317,12.3466,25.6793,17.5217,8.89526,9.73039,10.5798,7.64317,7.64369,12.2181,21.044,19.0597
TRIM26,19.2641,16.8307,21.338,18.5296,14.7296,17.6268,25.0624,23.7704,21.6211,19.1171,27.7404,17.1816,28.0575,30.2559,29.3595,19.2237,19.7037,18.4184
TRIM27,21.523,17.7424,20.3829,21.885,21.0257,22.3318,16.7188,13.7624,13.5813,18.3406,11.8511,22.4734,12.9876,11.5826,15.876,15.1057,15.8006,16.4401
TRIM28,101.423,80.2068,84.9596,87.2322,93.3557,81.3394,93.2872,70.1552,69.4903,93.1459,77.4716,120.923,74.0823,83.5488,81.6996,74.4426,76.0712,79.3637
TRIM29,0,0,0,0,0,0,0,0,0.00469418,0,0,0,0,0,0,0.00575203,0,0
TRIM3,1.1385,1.36576,1.15445,3.15758,1.12643,0.936783,0.735164,1.19963,2.20624,0.942653,1.6438,1.25814,1.75678,1.82782,1.03974,1.1157,1.7054,0.940248
TRIM31,0.043678,0.0158577,0.0589294,0.0568807,0.100463,0.0809706,0.0968188,0.0174211,0.0289436,0.0467331,0,0.178711,0.0157293,0,0.00904413,0.0353283,0.0442932,0.00975325
TRIM31-AS1,0,0,0,0.103117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM32,5.05082,3.78483,3.63848,3.33694,3.66084,4.19183,2.9661,4.69379,4.16224,3.68849,4.50197,5.12329,4.70112,4.08611,5.16273,4.77155,3.47261,4.11352
TRIM33,7.4291,7.12565,6.00346,12.8264,6.04119,4.30663,6.24482,10.2604,9.53572,6.57574,8.43351,6.80026,11.6168,12.2275,9.16128,7.19432,10.7359,5.66937
TRIM34,9.31392,4.28036,8.64622,7.07925,6.96073,8.81064,6.48615,4.82835,8.10185,8.57359,2.80485,6.31461,4.60048,3.48031,4.50036,5.02429,8.0119,8.37244
TRIM35,13.6607,10.1759,9.85873,14.1204,12.1611,13.0862,10.1349,12.1465,10.1084,13.6657,7.39376,10.8767,6.23848,6.53125,8.0611,12.965,11.8097,9.81716
TRIM36,0.0280779,0.152668,0.492964,0.0130617,0.00383966,0.0124073,0.0921176,0.0120298,0.102073,0.0747491,0.0362969,0.0321224,0.0108435,0.0105842,0.0870023,0.0669142,0.114834,0.16758
TRIM37,5.06721,6.47267,4.17363,5.70572,4.12954,4.2982,4.52762,7.24688,5.71775,5.4987,6.25484,4.89144,5.51423,5.80795,5.44293,6.07159,6.38922,5.032
TRIM38,5.52947,5.40595,5.94762,13.8906,4.67985,4.92664,7.13103,6.30479,12.8394,5.20273,8.04562,6.72569,10.3728,9.97432,6.65205,5.81941,10.2241,4.88447
TRIM39,5.70067,6.04077,3.64153,8.54377,4.1609,4.93127,5.18248,8.72169,6.63185,4.81673,8.97472,6.50874,10.0077,11.7143,8.16398,5.31415,6.53957,4.49016
TRIM39-RPP21,0.0457674,0,0.608767,0,0.437551,0,0,0,0.0898363,0.402304,0,0,0.137133,0.82547,0.434739,0,0.500542,0.178177
TRIM4,20.3514,11.2109,12.1537,11.7293,12.4681,12.4814,7.4718,12.8473,8.28962,11.6893,12.3606,16.3614,13.4744,15.1967,17.9346,11.492,12.5952,8.44955
TRIM40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM41,7.27534,8.93681,9.01132,14.9687,9.29414,9.19532,13.2025,12.0199,12.2225,7.7058,14.3248,11.4371,12.5857,12.4088,11.9276,11.9889,10.3003,11.4054
TRIM42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM43B,0,0,0,0,0,0,0,0,0.00899934,0,0,0,0,0,0,0,0,0
TRIM44,27.509,16.2892,24.0156,26.9278,22.56,28.2873,20.1617,15.583,20.5354,25.3291,16.321,21.7111,18.2095,21.0239,19.2433,16.5522,22.3819,22.9618
TRIM45,0.0433894,0.0344888,0.0650847,0.0866595,0.059134,0,0.049408,0.081931,0.140947,0.0253765,0.0775923,0.0600529,0.0608425,0.021204,0.0350007,0.0292799,0.0448452,0.043084
TRIM46,1.59812,1.45433,1.37321,3.49924,1.33766,1.4697,0.977848,2.34619,3.0543,1.3148,1.12041,4.02199,0.861172,0.857899,0.718919,1.431,2.38215,0.995586
TRIM47,1.99077,2.74271,3.19549,1.92481,1.87835,3.00862,1.4271,1.19798,2.0833,3.40475,0.87109,2.57015,0.948744,0.931913,1.78115,1.84884,2.92003,2.15378
TRIM48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131802,0.0128777,0,0
TRIM49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM49B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM49C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM49D1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM49D2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM5,8.87528,6.96243,9.38674,10.6065,8.96717,9.38197,9.5463,6.27551,12.2505,9.77251,4.88261,8.65303,4.88042,3.81011,5.40895,8.41938,9.66729,9.21851
TRIM50,0,0,0,0,0.00859853,0,0,0,0.00743253,0,0,0,0,0.0236207,0,0,0.0379129,0
TRIM51,0,0.0505669,0.0429628,0,0,0,0.0379817,0.0888021,0.157369,0,0.171546,0,0.34102,0.400599,0.0461246,0.067585,0.0753452,0
TRIM51HP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM52,11.6366,10.1279,9.2337,12.6303,10.6621,9.40689,9.51468,9.54234,10.6871,11.4144,7.81595,12.0189,6.69053,6.52362,5.72001,10.8359,10.6275,9.91458
TRIM52-AS1,18.9367,23.1125,11.2977,31.6745,29.5646,32.8544,32.5488,49.343,16.8354,25.468,32.0967,26.2128,36.4017,38.5741,36.5427,50.0518,19.5901,41.0624
TRIM53AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM54,0.0275946,0.016695,0.00886288,0.014966,0.0352602,0.0189431,0.00783963,0.00916844,0.00762164,0.00820078,0,0.00818055,0.0248396,0,0.0285636,0,0.0233174,0
TRIM55,0,0.00638433,0.00935368,0,0,0,0.0239942,0,0,0.00626758,0,0,0,0,0,0,0,0.0650019
TRIM56,4.24139,2.13406,3.08683,9.43835,3.00731,3.30208,4.58953,2.40242,5.7558,3.24211,2.69018,4.21339,4.2541,3.84662,2.55806,2.11874,4.50081,1.88916
TRIM58,0.265941,0.206351,0.609972,0.148616,0.820919,0.622427,0.0388035,0.162266,0.304624,0.338198,0.569169,0.225099,0.298346,0.07425,4.39225,0.0985355,0.189286,0.181183
TRIM59,3.47111,8.08962,5.78098,4.0828,5.14026,4.26471,5.27361,7.68396,7.85086,5.82211,6.47904,4.00137,8.72688,7.08848,6.5443,10.4673,6.53934,8.28713
TRIM6,0.0163006,0.0330101,0.00885201,0.0223036,0.192685,0.158162,0,0.0198563,0.0524041,0.0054159,0,0.0107799,0.0381449,0,0.0236139,0.0735439,0.0411488,0.0180027
TRIM6-TRIM34,0.00916028,0,0.0513737,0.00864553,0,0,0.0103581,0,0,0,0,0,0,0,0.00322398,0,0.00217629,0.0297758
TRIM60,0,0,0,0,0,0,0,0,0,0,0.0159295,0,0,0,0,0,0,0
TRIM61,0.887311,0.700266,0.277512,1.94561,0.894349,1.76665,1.12843,0.79143,0.669978,0.462448,1.05315,0.635355,1.08836,0.969244,0.61964,1.93238,0.749485,1.02889
TRIM62,4.31975,5.35512,4.5865,6.97511,3.78216,3.82349,4.17555,7.1093,6.54096,4.53406,9.08022,5.07893,8.96913,9.04107,6.5793,6.22072,5.57668,6.0716
TRIM63,0,0,0,0.0577329,0.0194471,0,0,0,0,0.0271446,0,0,0,0,0,0,0.0428645,0.0226539
TRIM64,0,0,0,0,0,0,0,0,0.0099073,0,0,0,0.0107239,0,0,0.0120435,0,0
TRIM64B,0.0119236,0.043254,0.183764,0,0,0,0,0.106787,0.0792584,0,0.161801,0.0424127,0.182306,0.250664,0.0986223,0.0963483,0.0100709,0.066535
TRIM64C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM65,9.94933,7.41523,6.92016,12.6173,8.09591,9.09808,6.55989,7.90014,10.4698,8.00315,8.72352,8.88417,7.98505,7.24724,8.49228,7.8139,8.83632,6.79514
TRIM66,1.4583,1.28772,0.678223,4.09936,1.58106,0.478627,1.1145,2.22569,4.45909,1.01114,0.874618,2.65859,1.85134,2.17091,0.850873,1.00271,2.51332,1.10218
TRIM67,0.00791428,0,0,0.0194538,0.0075889,0.00204179,0.0118434,0.0099076,0.00651269,0.00176268,0.0216072,0.0140867,0.0160672,0.020924,0.00205384,0.00400873,0.0100439,0
TRIM68,6.26356,3.73546,4.48871,3.88578,5.54788,4.88241,4.63977,3.71255,3.6134,4.27872,2.12868,5.30316,4.34361,4.64466,4.87747,3.61218,4.22356,3.79094
TRIM69,1.95072,1.07003,1.09447,1.45611,1.00256,1.63014,2.81163,1.61125,3.78612,2.85598,0.73838,1.09664,1.17636,0.572072,1.12579,1.33111,3.09955,1.7143
TRIM7,0.127059,0.322553,1.1194,0.718908,0.166073,0.112046,0.395531,0.280677,0.206506,0.173728,0.376534,0.377405,0.547107,0.464002,0.216576,0.170148,0.208379,0.26344
TRIM71,0.0109105,0,0.00525986,0.00445437,0.00522955,0,0.0326035,0,0.0135131,0,0,0.0242674,0.00491652,0.0143915,0.00565596,0.0110421,0.013838,0.00609345
TRIM72,0,0,0,0,0,0,0.00697736,0,0,0.00729501,0.0074183,0,0,0,0.00847305,0,0,0
TRIM73,0,0.00323427,0.00337635,0.00280246,0.00306877,0,0.00311403,0.00296365,0.00278872,0.00483393,0.00284527,0.00277985,0.00280012,0.00296593,0.00320487,0.00334126,0.00308607,0.00318437
TRIM74,0,0.0217395,0.00987754,0.432698,0.0365352,0,0.0437797,0.12035,0.215254,0.0074307,0.134188,0.0952734,0.269826,0.214157,0.0395039,0.0244727,0.0318175,0.0121773
TRIM77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIM8,16.4383,22.2458,37.7802,16.2866,15.0754,15.2571,20.4374,18.8241,21.156,18.5197,30.4008,16.6227,22.823,30.3893,23.9637,21.1787,19.3774,19.772
TRIM9,0.140604,0.096745,0.0547665,0.171078,0.141886,0.0747135,0.113636,0.0913657,0.0844219,0.0860261,0.105912,0.157278,0.151117,0.115328,0.0423427,0.103305,0.128328,0.0551654
TRIML1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIML2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIO,0.677883,1.18902,1.56987,0.43842,1.17068,0.603658,1.30237,0.495605,0.671288,0.827437,1.76622,0.704774,1.80028,0.825456,0.727349,0.338551,1.27758,0.757575
TRIOBP,8.92963,11.3713,13.0725,12.6989,10.3526,9.74295,15.065,9.91772,11.7882,8.8605,10.4909,11.3508,8.3872,8.77493,8.59321,12.3016,10.7125,14.6403
TRIP10,0.896854,0.916776,1.06569,0.481934,0.709314,0.5829,0.779476,1.0419,0.669756,1.14125,1.13646,1.57337,0.87706,1.15791,1.41403,0.845141,0.916435,0.806903
TRIP11,4.26124,3.72228,2.14396,5.51911,3.08606,2.37627,3.37317,3.0554,4.16357,1.96975,1.97035,5.30497,2.94605,3.53915,1.27142,2.01177,5.72885,1.35012
TRIP12,18.7655,13.1459,16.6314,15.7608,15.2207,13.0668,15.1299,11.8676,17.7882,18.7237,14.1908,15.4037,21.1115,18.4254,19.8605,13.1904,17.3746,12.2892
TRIP13,0.394262,1.24632,1.92832,0.360986,0.937735,0.368631,4.67143,0.670398,1.26221,1.84211,0.615947,0.344226,0.256472,0.429686,0.347931,0.797582,0.654178,2.33183
TRIP4,12.38,13.9225,15.3825,9.46453,13.4152,13.3742,13.7932,11.6292,11.429,15.2576,10.8214,11.081,10.1802,9.53678,11.8145,12.832,13.1599,16.0247
TRIP6,4.44395,4.59996,4.80572,5.19645,4.90753,5.38788,7.40623,2.26967,6.32579,5.46366,2.2212,4.74641,2.10567,1.98875,2.3892,6.46154,4.78631,6.17502
TRIQK,0.687063,0.691117,3.88821,0.106833,1.41133,0.987072,0.530229,0.190896,0.696807,3.86458,0.525782,0.452932,0.37515,0.28504,0.74498,0.701753,0.387095,0.268636
TRIT1,3.17571,3.00289,3.45917,5.12476,3.58261,3.63747,3.27221,1.92198,4.69034,3.82688,2.54923,4.11213,3.69353,3.27429,3.24572,2.26627,3.80221,2.18848
TRMT1,13.8631,14.4834,10.9612,45.4554,14.6741,19.6762,13.0559,16.2209,29.0194,13.2411,16.7478,24.1512,18.6622,19.1426,15.7051,15.1215,20.9357,12.9608
TRMT10A,0.912587,0.839309,0.990161,0.804394,1.21094,0.654935,1.73598,0.849565,0.906544,0.985561,0.546728,0.935475,0.778802,0.748161,0.919066,0.709866,0.857752,0.847008
TRMT10B,7.62047,6.1036,5.90656,9.53318,7.13976,5.84895,7.01882,7.44177,6.51834,6.19823,3.97952,9.56947,5.03797,4.36489,3.24266,5.67258,8.42311,6.40375
TRMT10C,10.6979,19.4942,11.5219,14.0101,15.1641,18.5165,15.5414,29.9929,13.7301,15.0345,34.7425,11.6607,28.8763,34.261,32.4113,27.9137,11.5935,25.4863
TRMT11,3.25239,2.50526,1.86995,6.35243,2.10413,3.0396,1.7939,1.68018,6.68846,2.7294,2.19594,2.76317,2.61613,2.99761,1.30142,1.24334,3.67983,0.895061
TRMT112,101.261,75.3206,85.4652,61.8469,64.8352,181.543,101.733,74.656,48.5146,95.6404,65.1572,83.3956,43.6089,49.9026,50.3577,76.5716,56.9311,88.7578
TRMT12,5.64216,7.45699,5.07193,5.1503,6.77283,5.44561,6.09431,11.3685,6.41197,6.25095,6.52276,7.43322,7.59649,11.7913,8.39237,7.17039,4.77538,6.89216
TRMT13,4.03009,3.01293,2.1004,4.68258,3.93644,3.04341,2.3528,2.09515,4.4113,2.8837,1.0386,4.59818,2.20871,1.91086,1.21963,1.84093,4.2954,2.45152
TRMT1L,4.44974,2.53513,2.89844,2.85377,3.38005,2.43398,3.04328,1.94427,3.23495,3.63466,1.21953,4.11092,2.15508,2.24149,1.97653,1.81921,3.86068,2.18958
TRMT2A,8.71553,6.92557,7.53248,17.4721,7.43523,8.11593,8.35514,4.92892,11.819,8.00416,3.85103,10.0918,5.26828,4.29264,3.55124,5.1049,9.12758,6.46815
TRMT2B,18.917,17.4977,14.3434,16.343,15.8167,16.0197,12.7323,16.4556,14.1819,17.9887,13.2929,17.2059,15.2343,12.2138,15.6798,21.1655,17.2567,22.0157
TRMT44,4.21869,2.8422,2.60838,5.07755,3.20846,2.75151,3.16178,2.78706,3.76538,2.93523,3.33521,4.40468,3.32139,4.17664,2.18324,2.46817,3.79187,2.00777
TRMT5,1.91475,0.865917,1.18354,0.838979,1.21584,1.18154,1.03524,0.74498,0.880995,1.32702,0.829002,1.72065,1.20628,1.08611,1.25712,0.987173,1.126,0.89171
TRMT6,9.51199,8.73341,8.581,6.36245,8.18005,9.88003,10.0202,7.86199,7.36581,9.49486,8.22543,10.2012,10.1575,9.98755,12.9001,7.0871,8.54982,7.2937
TRMT61A,4.85,4.86103,5.28637,6.30724,4.08339,5.63686,6.32884,6.538,4.64365,4.44081,7.39251,5.0514,6.53792,7.29755,6.58667,4.89276,4.25256,3.71571
TRMT61B,8.16401,7.11786,6.67062,6.28387,7.78639,7.82632,4.22233,7.02445,6.49541,7.27971,6.2184,7.01102,7.31287,7.67954,7.84679,6.9875,6.92262,7.18719
TRMU,5.93314,5.87983,4.85898,14.2277,5.04414,5.26925,6.20353,6.27552,10.9008,5.26993,7.59418,8.55782,10.3904,11.3146,4.91213,4.44679,8.77254,4.02044
TRNAU1AP,7.6434,9.52179,10.1428,8.07615,7.53943,11.3679,10.5037,7.48249,8.11181,9.83912,6.02739,9.22567,6.57232,7.37357,6.97614,8.26848,8.57609,11.0077
TRNP1,0.0456032,0.16555,1.03711,0.0222621,0.0174814,0,0.225462,0.00909226,0.0604613,0.146383,0.0247941,0.0811228,0.0328411,0,0.141618,0.0184405,0.0616566,0.0305479
TRNT1,4.8818,2.71257,2.86509,3.64243,2.81247,3.99545,3.62973,2.00608,3.60516,4.01154,1.56998,4.15858,3.28775,2.90642,2.1879,1.97165,3.30993,2.15656
TRO,0.380499,0.461465,0.373667,0.477588,0.591374,0.144727,0.260288,0.369037,0.578316,0.235403,0.171307,0.447547,0.282444,0.140532,0.153711,0.441371,0.427377,0.194916
TROAP,0.502674,1.62159,3.09987,0.57503,1.87466,0.0136426,12.6574,1.18428,2.12898,1.93943,1.49672,0.668002,0.595151,0.941468,0.784099,1.90599,0.977358,2.76346
TROVE2,6.01883,6.49105,6.83898,7.61153,6.79103,5.38182,7.20354,10.6295,8.20978,6.79981,16.658,4.32574,13.2417,12.9116,14.8114,10.4916,7.13009,10.6555
TRPA1,0,0.00292788,0.00310685,0.0105437,0.00308845,0.0199422,0.0027529,0,0.00530791,0,0.00585818,0.0143315,0.00581026,0.00567286,0,0.013049,0.00272467,0.0215944
TRPC1,0.602428,0.565764,0.470891,0.62576,0.549139,0.299694,0.157222,0.551783,0.513418,0.43285,0.546961,0.861016,0.61863,0.557332,0.589882,0.374007,0.382619,1.13142
TRPC2,0,0.0141477,0,0.012625,0.074784,0,0,0.015502,0.039064,0,0,0,0,0,0.0161187,0,0,0.0348363
TRPC3,0.010245,0.037232,0.0493951,0.0587214,0.0245543,0.0845186,0.0245519,0,0.0211419,0.0555214,0.0139585,0,0,0.0270338,0.0397526,0.165849,0.147281,0.0858349
TRPC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPC4AP,26.8018,26.8311,30.8418,39.9138,23.5887,22.8461,26.0953,19.9483,36.8571,29.7137,23.0052,27.3187,31.6022,34.8674,22.8859,20.1245,31.5995,25.6154
TRPC5,0.00570258,0,0,0.00933632,0,0,0,0.00285389,0,0,0,0,0.00771553,0,0,0.00288798,0.0048239,0
TRPC5OS,0,0.00568831,0,0,0.00600365,0,0.00534517,0,0.0103534,0,0,0,0.0169355,0.0110127,0.0129863,0.00633753,0,0
TRPC6,0.00364121,0.00330931,0.0491644,0.00297841,0.0104732,0,0.0155565,0.010928,0.0180074,0.00324542,0.00331021,0,0.00985053,0,0.0151125,0,0.0092392,0
TRPC7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRPM1,0,0,0,0,0,0,0,0,0,0,0.00796653,0.00259697,0,0,0,0,0,0.0032615
TRPM2,0.512769,6.33061,3.67297,0.540413,1.0785,0.321622,0.46254,0.147427,0.36169,4.34563,0.358122,5.18847,0.204448,0.232076,0.188214,0.373067,5.86404,0.183618
TRPM2-AS,0.0466058,0.105356,0.112142,0.112211,0.0669204,0.0716433,0,0,0.0587381,0,0.0837619,0.144933,0,0.0202727,0.0239751,0.0469112,0.235728,0
TRPM3,0,0,0,0,0,0.00873924,0,0,0.00464757,0,0,0,0.00254375,0.00745803,0.00585927,0.00571666,0,0
TRPM4,0.00927127,0.0336969,0.0178809,0,0.0357649,0.0191238,0.241455,0.0231731,0.0191232,0.0454538,0.00749051,0.0123736,0,0,0.0342161,0.00938541,0.0069704,0.0466077
TRPM5,0.0172224,0.0352122,0.00830421,0.0703916,0.00412784,0.00444101,0.00735586,0.0473604,0.0390626,0,0.023476,0.0498025,0.0737545,0.0606214,0.0133987,0.0174363,0.0182064,0
TRPM6,0.0240101,0.061864,0.110043,0.00327518,0.0732014,0.00206277,0.0205298,0.054115,0.400212,0.0142624,0.23129,0.00711761,0.576972,0.503725,0.0955858,0.0324361,0.0793155,0.00893927
TRPM7,10.2443,9.10466,7.00655,10.9059,9.22842,7.15185,7.53206,9.05038,11.1272,8.3793,7.4989,9.3011,9.53786,9.85698,7.32914,9.28112,12.0904,6.91234
TRPM8,0.00889813,0.00269616,0.00286088,0.00971098,0.00853166,0,0.0126757,0,0.0048863,0.00528705,0,0.00527866,0.00267525,0,0,0.0030041,0.00250897,0.00662825
TRPS1,1.01149,1.89296,1.18097,2.1325,1.81716,1.18167,1.94986,1.85563,2.1964,1.64354,1.89007,1.65107,2.25909,2.21284,1.66449,1.8903,2.15341,1.5625
TRPT1,10.6723,12.8887,8.58817,14.3427,11.8396,19.2486,15.2756,11.6906,8.08494,12.6273,8.8381,13.2216,7.30742,6.52787,7.18204,10.5482,11.5605,13.5368
TRPV1,1.18598,1.10349,0.33989,2.26616,0.620133,0.434757,0.513326,1.13838,1.64807,0.796003,0.493335,1.97077,0.89171,1.06881,0.411205,0.710505,1.48532,0.154197
TRPV2,36.5645,30.7005,44.4383,27.0302,33.1309,53.7292,30.035,19.6064,28.5369,41.4358,16.5038,35.8723,15.2477,17.9133,15.9549,22.9814,29.0236,34.6593
TRPV3,0.0762015,0.140983,0.133812,0.138142,0.117425,0.0393202,0.0651217,0.11714,0.217284,0.206064,0.158428,0.0750743,0.0858984,0.179732,0.0649573,0.066142,0.101245,0.0820645
TRPV4,0,0.0109367,0,0.00491265,0,0,0.00513848,0.00601328,0.00472122,0.0161014,0,0.0053556,0.0108498,0,0,0,0,0
TRPV5,0,0,0,0.00980177,0,0,0,0,0,0,0,0,0,0.00527913,0,0,0,0
TRPV6,0.0590861,0.08587,0.0683588,0.0819807,0.0283196,0.00609109,0.0151311,0.0649261,0.0780933,0.0421377,0.0643714,0.0946192,0.0479188,0.0623329,0.0612477,0.0418532,0.0499558,0.0131988
TRRAP,12.3561,9.5642,10.3867,11.7798,9.63115,7.90413,10.758,8.44562,11.253,10.9183,8.87507,11.0057,13.7732,14.7383,9.48635,8.3705,12.3833,6.28875
TRUB1,6.9401,6.91314,4.78549,4.29482,7.33287,5.23621,3.95247,5.60438,4.26084,6.6937,7.29288,6.00146,8.9199,8.37076,9.81671,7.5706,5.7546,6.99395
TRUB2,10.4942,8.72496,9.31719,10.4814,10.5819,9.87046,16.5206,8.43614,8.83372,11.1423,8.37642,9.66184,8.59458,9.90525,9.91876,9.35473,8.99206,10.4521
TRY2P,0.0172288,0.0156381,0.00830182,0.105184,0.0165117,0.035489,0.0220339,0,0.0142693,0,0.0156166,0.0306491,0.0232674,0.00756073,0.0089191,0.00870983,0.0363995,0.0192361
TSACC,0.261834,0.312094,0.161646,0.104629,0.385097,0.24052,0.612099,0.489734,0.187006,0.17558,0.359968,0.332596,0.101834,0.114336,0.130252,0.419933,0.25308,0.315286
TSC1,2.36628,3.71556,1.71426,8.19026,1.98007,1.42602,2.22961,4.73847,6.75213,1.7129,3.48348,5.49386,5.65939,4.72654,2.12979,3.06004,6.61431,1.38935
TSC2,12.4067,11.3359,14.2917,18.2076,10.3902,12.2069,11.084,10.101,15.1195,12.332,9.08479,13.2723,10.3052,10.5695,8.48407,10.8163,13.5717,13.8456
TSC22D1,7.14385,8.0299,8.77039,6.79408,9.71321,7.34542,6.02912,7.34139,7.90409,7.3091,7.00861,7.3036,6.7193,6.16798,7.04381,7.51694,6.76378,10.9753
TSC22D1-AS1,0.394012,0.308321,0.449992,0.85082,0.488093,0.481143,0.501882,0.611528,0.505814,0.443108,0.660336,0.442208,0.48612,0.484895,0.458665,0.509096,0.461242,0.751504
TSC22D2,5.91073,6.45182,6.41976,4.5687,6.20043,5.32587,4.30152,8.51027,4.92116,5.61399,13.6279,6.22579,8.73739,11.4535,9.34186,7.26911,4.98107,6.46565
TSC22D3,302.006,412.793,200.038,854.076,527.862,658.168,643.871,611.827,218.782,175.365,711.326,211.214,517.39,649.578,388.319,416.504,286.144,572.367
TSC22D4,109.237,92.6898,118.414,95.3605,96.0227,118.078,100.039,62.9006,76.3092,98.1187,43.4825,110.847,43.5677,37.0751,38.2004,87.8183,74.2957,117.264
TSEN15,23.8781,20.6029,25.3777,14.5037,18.1244,36.3917,21.2528,16.8402,16.8146,23.8526,18.8642,19.1164,16.8479,15.8489,19.8738,23.5231,18.9736,30.7835
