,L140,L149,L062,N048,N068,N090,N098,L005,L027,L031,L072,L074,L078,L102,L115,L133,L137
SLAIN1,0.00391120651408,0.003705656,0.00213497171635,0.00123852,0.00128520719386,0.0020943629999999997,0.0020780878782999997,0.0006972531696910001,0.0026897752730300002,0.00020637292309,0.001139745,0.0020303385557000004,0.0016180376523299998,0.00196417121515,0.001966434,0.00358917981502,0.00222750764691
TRERF1,0.0109017156856,0.00845553,0.007586937300600002,0.0037541840000000003,0.00496196905202,0.005726591,0.006357179574590001,0.00251020422544,0.00753244732022,0.00176295605457,0.0044720820000000005,0.0046650307505400005,0.0035821727533000003,0.00323459205669,0.003969205,0.00463393438013,0.00469982024424
ZNF579,0.162468501919,0.295879754,0.115094245562,0.075120354,0.0638260300719,0.159827745,0.185513164403,0.058405900586199995,0.05759786697919999,0.0506481408476,0.078847074,0.09985703244010001,0.140215640209,0.0463409969704,0.030190556,0.0961686407182,0.137957898577
ILK,0.125848922233,0.08113503700000001,0.06807555337690001,0.08167295299999999,0.058056273504499996,0.125410611,0.15323044209699999,0.0439443759119,0.0264541610537,0.026997612700700002,0.043902164,0.022227375578,0.012488188366,0.024767350198200002,0.022894825,0.0190043581786,0.0674456286159
RPS14,0.00207621776744,0.002374736,0.00170282019124,0.00056066,0.000860774202304,0.001056708,0.0013288302735799998,0.000210899687555,0.000932708973916,9.5859434297e-05,0.000815085,0.000677484486191,0.00045697428524199996,0.00045737886548000004,0.00041832400000000003,0.0007806558084560001,0.0007287359539079999
HNRNPLL,0.0339946974427,0.02772393,0.0211396636787,0.022787279,0.0157794352354,0.017166502,0.0179928155665,0.013267102069000001,0.010325080190200002,0.0121264342704,0.02052823,0.0146566729436,0.0123957828318,0.012425410510200002,0.011939891000000001,0.0106469108657,0.020507514631900002
CNOT6,0.0205580339769,0.014005958999999998,0.0143653547066,0.012737753999999999,0.00756058302121,0.013838287,0.0138606361237,0.0059151319913700005,0.00418379489494,0.005075987142359999,0.009613904,0.00456164944661,0.00454385271235,0.00706560248383,0.003225645,0.0052704293641800005,0.011738030172700002
AFF4,0.00905755052134,0.008507576,0.00767829338842,0.006040225,0.00488081294527,0.006810465,0.00666133477247,0.00267604784138,0.0076546860255900006,0.0026769293778000003,0.004451953,0.00455034585177,0.00326677517061,0.00409028358966,0.005773155,0.00530233846767,0.0064229930730800005
ZNF43,0.0224272879217,0.015741623,0.0155412617544,0.0049474540000000004,0.0106139942168,0.009948864,0.00714629001542,0.00194769081628,0.011623534555799998,0.0023931631602900003,0.00691926,0.00804604493385,0.009482922987750001,0.00503351123554,0.003945055,0.0049543700839899995,0.00597909958997
RCAN3,0.0215797417328,0.020989404,0.017112289835999998,0.012570736,0.0101591863051,0.012084165,0.010301486475799999,0.0037638428620999998,0.0046554900212299995,0.00640669442714,0.009415215,0.0040280550892199994,0.005734099344489999,0.00575247884051,0.0032037420000000003,0.0112092905849,0.0144578590335
DEGS1,0.0288658265102,0.022536379,0.0182471827218,0.003570754,0.0104889209251,0.013306123000000001,0.0108044537972,0.000827923218703,0.006085534278279999,0.00031250409920499997,0.008083937,0.00354549166739,0.00159419021511,0.00347926538896,0.0021637170000000003,0.00469580153748,0.00494042330641
LMTK2,0.0222604586498,0.018360752,0.0184007152147,0.005623222,0.0113800406596,0.011807915,0.014201883879499999,0.00292276596491,0.010004826784,0.0033085999528199997,0.006485736,0.006854848947300001,0.00554679464865,0.00604337245138,0.009132675,0.00930499581211,0.00913938996986
ISCA1,0.0474616031762,0.02689381,0.0272847740259,0.008297526999999999,0.0155322288479,0.01934745,0.011319674588,0.0013765258438800001,0.00794900445049,0.0015676896995899998,0.012923852,0.00798307821494,0.0038976771308099996,0.0067118268146,0.0039123709999999996,0.0117626036104,0.0117431946693
ERICH1,0.017308244576099998,0.019090686000000003,0.011256598858399998,0.007137075,0.007532100417109999,0.010442965,0.00889013116717,0.0050350288448400005,0.007703418786609999,0.00455807864313,0.006802333000000001,0.0044262585075299996,0.00511486719107,0.00481863364823,0.00376813,0.0071250573227,0.00664209643695
GMPR2,0.0433100264587,0.056969273,0.0372860666456,0.094927464,0.022064867510000002,0.10992893,0.117690557927,0.04899264355380001,0.0120482535108,0.013961726516700001,0.024255414,0.012430955649500001,0.0118651922658,0.0126584598379,0.00736688,0.0143820152202,0.039335673360199996
ZBTB21,0.136803467203,0.112204601,0.137734838124,0.017285706,0.0620636327752,0.024258885,0.0226313329495,0.00869857362691,0.042672143531,0.0112192235785,0.046972618,0.058101141047199996,0.0190681589054,0.0309727298148,0.066380075,0.0626838430467,0.041137465711099996
SLC9A3R1,0.0225411201774,0.011771201,0.00780925020287,0.008669539,0.00671888260795,0.016035353999999998,0.015499140130100002,0.0015946480931400002,0.0013602654841800002,0.00067313412927,0.0033755729999999998,0.0009086208964939999,0.0008842502578839999,0.00148153177409,0.000541756,0.000899307815589,0.00530399979168
NEK1,0.0105985118378,0.009473629,0.008544176201420001,0.007828253,0.00698190827987,0.006128485,0.00820070368757,0.0030492721141500002,0.00635893689427,0.00386591764145,0.006961,0.00480043930053,0.00347395764936,0.00388109344672,0.004389619,0.00366150913818,0.00539002244191
NUDT19,0.0857278148265,0.052190542,0.0614386708921,0.019563823,0.034845147152900005,0.035400294,0.033738310125799996,0.00609112908191,0.0233486885371,0.013961114512100001,0.028493677999999998,0.0217138385735,0.0121887674392,0.018244773021799998,0.016754234,0.026010172071400002,0.0338438189753
RREB1,0.00964772289401,0.008967232,0.009236590208,0.00637095,0.007280082827840001,0.008138925,0.009019229507299999,0.006197863180550001,0.0154344045404,0.008656130487770001,0.0052347340000000004,0.006802896120300001,0.00804220720025,0.006803293854369999,0.007137233000000001,0.00844927791563,0.00775812470318
BMS1P20,0.137844409193,0.12301754300000001,0.103609206155,0.043747768,0.159055494919,0.07529739,0.11804429235500001,0.0726749557038,0.0942763032233,0.0382807874392,0.075309653,0.0324668591025,0.0769820756175,0.0749401035377,0.058262426,0.015117714685500001,0.057932498923199995
TXNDC12,0.0151751370251,0.0123833,0.0123574796311,0.002551614,0.00631819171881,0.015346259,0.010640993227799999,0.00259990722875,0.0025196061073499997,0.00028586892851700004,0.003141389,0.00202941691125,0.00102511990864,0.0020182246796099997,0.000641651,0.0024165119074299997,0.006268877919149999
YIPF4,0.0159632410821,0.010567648999999998,0.008448310580830001,0.004764368,0.00529540513263,0.009344650999999999,0.0099611660826,0.0008072462516289999,0.004971787702,0.00019169225427900002,0.00258904,0.00103695304748,0.00160428571815,0.0019114800867499999,0.0014482479999999999,0.00205584361778,0.00740052714589
PDRG1,0.0577543463956,0.076443787,0.0432190365998,0.018796208999999998,0.0158694352454,0.038696399,0.0368559404007,0.00578222029393,0.0112319624015,0.00251219043611,0.024177912000000003,0.0177733328667,0.00650278315316,0.0131990536699,0.015592446000000001,0.0142062236146,0.029598494018200004
OLA1,0.00228928501768,0.002127042,0.0013940621522799998,0.001834364,0.000548890612947,0.0013415970000000001,0.0010610515022899999,0.000747862744619,0.0011558988846300002,0.000742311456171,0.001123347,0.000631175382948,0.000616175444569,0.0008392020591950001,0.000430164,0.0008889884165860001,0.00147947851632
CCT8,0.0337415304291,0.021428597999999997,0.0181378150816,0.011889045,0.00566768425373,0.022682129,0.0136073507384,0.0027989858429800004,0.0027111845173500002,0.000575946629248,0.008793051,0.0015761650829,0.001982806335,0.0018202014798499998,0.000632854,0.0020545542654499998,0.005400357684449999
MYO1F,0.012560734008,0.011138521,0.00655087545715,0.00556883,0.005038795675979999,0.008058588,0.007108777443510001,0.00125615692235,0.000934617353415,0.000900114973263,0.00344385,0.00115326749303,0.00115003949388,0.0014082495752,0.0006881089999999999,0.0013174024836500001,0.0043356471935000005
WSB2,0.0152036851149,0.008204147,0.00861872658093,0.0057462419999999995,0.00906848357084,0.009019352,0.0123416461439,0.00384610352229,0.00478759149852,0.0030448712669899998,0.005836379,0.00422379673068,0.0027655195496499997,0.003168871583,0.002145967,0.00442204699487,0.00642744279444
OASL,0.017043642911499998,0.014160815,0.00941962295512,0.007021581999999999,0.004750332846260001,0.010629149,0.0073457675909499994,0.001819051979,0.000948094749065,0.0008641545668489999,0.0028798120000000003,0.00192586026995,0.0007576242245910001,0.00137198694063,0.000581754,0.0015663513285699999,0.0039741035995999995
DOCK10,0.0153754778125,0.009043358,0.00778484800364,0.0052651040000000005,0.006352304321399999,0.006307228000000001,0.006747470317350001,0.00235323314776,0.004994205306850001,0.00192982141451,0.005498856999999999,0.00241106161027,0.001947013246,0.00280329968139,0.0027211490000000004,0.0037660568087,0.0073792746578700006
NBR1,0.00657428633179,0.005049232,0.0036995917188,0.003181034,0.00340434373725,0.0064271219999999995,0.00669155156649,0.00175212865682,0.00104394007777,0.000607274961196,0.001996186,0.000765308923506,0.000666957024698,0.000750079982349,0.0006873939999999999,0.00120443173996,0.00308107519869
UBR3,0.005704661081470001,0.0045263709999999995,0.00403755635113,0.004267232,0.00190080240756,0.006726368000000001,0.00737395385532,0.00202259711391,0.00331669110476,0.0009252685844260001,0.00243328,0.00159844838969,0.00126363835553,0.0016014882609300001,0.0019070139999999998,0.00175542859456,0.00417433973642
URM1,0.0355692883426,0.02459805,0.0206713006567,0.010466369,0.011752038139700001,0.021268931,0.0231154982301,0.00315488736165,0.0027308168007199995,0.00117255589648,0.008223904,0.0034182918333699997,0.0015325704322699998,0.0034397310484,0.00192203,0.00532746662643,0.0131753508023
DUS4L,0.0921811128541,0.081223608,0.0474455910642,0.033823096000000004,0.0313133548011,0.065686009,0.0442052138065,0.015335209673999999,0.0145538062892,0.024998562381599997,0.02372071,0.014972573476799998,0.0165749472349,0.0201376395324,0.015537097,0.012614107313700001,0.0366411698531
FASN,0.0364446803141,0.07630756400000001,0.0214058146865,0.076087961,0.00634982224307,0.147513918,0.108291993683,0.0372582090001,0.00279098361637,0.00287097144454,0.012250938999999999,0.005542450666399999,0.0033292141570000003,0.00403393174964,0.004060614000000001,0.011416966001600002,0.060577424248
MASTL,0.0416319348888,0.035750959,0.0235273567896,0.01280953,0.023537660040099998,0.031672032999999995,0.0192195948952,0.00509312301082,0.0143036852314,0.010904736842399999,0.015308856000000001,0.00823886735955,0.00795010272245,0.010763922831899999,0.012922363000000001,0.0129985465632,0.00904091159113
C5orf51,0.0281466018307,0.01354845,0.0140642878761,0.020523998999999998,0.0110823695105,0.016915664,0.0210033665188,0.0068467777065700005,0.0024616243892700003,0.0017557459845,0.005588956999999999,0.0038033290679000006,0.00230987217075,0.00636647476654,0.004243454,0.00424906047756,0.00687474838948
GLG1,0.0130313237849,0.007691359,0.00709312486203,0.006802246999999999,0.00251057053865,0.0071532359999999994,0.00745658636683,0.0013157496510199998,0.0017461814457199998,0.00027554133117299996,0.00229262,0.0009063770287719999,0.0007068770578709999,0.00109007841002,0.000520566,0.00220679771204,0.00559351617008
CLIP4,0.0118576445101,0.007823676,0.005069135316960001,0.005157320999999999,0.00257537468448,0.011260066,0.012764300392100001,0.0023256496935800002,0.0021974473841,0.000648772102749,0.002081987,0.00125506188145,0.00101329104489,0.00138662964672,0.001175014,0.00258601256563,0.00336016835898
ZKSCAN8,0.080087501487,0.072094377,0.0704982158402,0.055024839000000006,0.0315042795531,0.058627850999999995,0.0761806375996,0.0150370091305,0.026317541678900002,0.023319363396099996,0.027250148999999998,0.0455636306659,0.026495350169599998,0.0374272852968,0.020914841,0.0572051832609,0.0702123305419
TMEM14A,0.0429984758753,0.029152367999999998,0.021496840258,0.008226938,0.012328827261299998,0.017321581000000003,0.009873901347479999,0.0007520456984560001,0.00140059500814,0.0006107820250630001,0.006773344000000001,0.00114623918681,0.0008422023540639999,0.00124164598078,0.000177703,0.0018922276979700002,0.0060798567664
SLC39A9,0.00555172022563,0.00593851,0.00588664400089,0.002614123,0.003970548699670001,0.0034323340000000004,0.0031064296340500004,0.0012366990098399999,0.00476101676801,0.000814582552141,0.002133248,0.00274282409461,0.0018387063237199999,0.00217613322112,0.00127612,0.00290805911765,0.00451910380467
FEZ2,0.0184668213073,0.015047379,0.0104660744457,0.004789676,0.0060440072775700005,0.010479605999999999,0.009806871570790002,0.00171783286177,0.00370652992402,0.00214285032387,0.005354851,0.00171603433352,0.00233239880219,0.0024497175522399995,0.002243734,0.0036661989628499997,0.00931093628261
DHX33,0.0295523717927,0.022234503,0.017657992404900003,0.009172809,0.0149099770748,0.022300875,0.024701323868599998,0.0065960858052800005,0.0069493831462,0.00168897933094,0.006805324000000001,0.00209779091085,0.006622519656699999,0.004506255058020001,0.004746912,0.0042796288171,0.00878539091353
UNC119,0.100383287809,0.121899188,0.111255874556,0.070039002,0.05720538572980001,0.08962960199999999,0.0976781759402,0.0157171423562,0.0429676628048,0.00854012804863,0.076901258,0.026068851819099997,0.0203092464068,0.0238839857118,0.012298745,0.036694339345100004,0.10327351046
FBXL3,0.0884711589058,0.06498580799999999,0.0609519224074,0.012273041,0.030498472429299997,0.022841879,0.021051463446299996,0.0049940718934600005,0.021991536193400003,0.00476192241813,0.030894332000000004,0.0292630749165,0.0169951533714,0.020599598480000002,0.021314284,0.026980820961099997,0.025758566619099997
OBFC1,0.0309673807515,0.032487792,0.0311114278925,0.02226705,0.028739497306,0.021014448999999998,0.0223645373742,0.0159525897367,0.0181892258162,0.0142434886717,0.023962779,0.018521507159099997,0.0158787010025,0.0169434202096,0.012971745,0.014835000234700002,0.0199805267068
C2orf43,0.010810243052100002,0.0073908559999999995,0.00747153518554,0.002474833,0.004391769113,0.00315601,0.0031044337780199997,0.0008694619122889999,0.0053728057323099996,0.0006078342951159999,0.0036313240000000004,0.00340365848685,0.00224105749952,0.0036075195827199994,0.003117591,0.00308886268829,0.00537582505481
REV1,0.0233641393081,0.02172311,0.0173737043659,0.014456082,0.0124233768988,0.025318834,0.0172262134526,0.0146429018995,0.00888089497379,0.0059302924735,0.012509003999999999,0.00693344558004,0.008112938964729999,0.008788682060110001,0.006621826,0.010609410420799999,0.011467298959600001
DTX3L,0.0587672851439,0.024061242000000004,0.0152193813979,0.023483474,0.014480135242000002,0.025923217000000002,0.015203002191299999,0.00866271523755,0.00510007209368,0.005718114708180001,0.010451297,0.00496025945082,0.00657649881142,0.00859980540652,0.008696207,0.00650993279933,0.0131750580265
ZFC3H1,0.0325584238793,0.034245828,0.022600399864,0.02590349,0.0154010951296,0.064142352,0.0638420219524,0.0122362321333,0.00872356018109,0.0059792368527100005,0.015590836,0.00777614403724,0.005498748277960001,0.00759246666314,0.00836589,0.006937648113789999,0.021118649283099998
NDUFA2,0.0309693744352,0.038322811,0.0225113586831,0.023432161,0.020485587273400004,0.051741442,0.0370117081988,0.00721564839988,0.00540056144296,0.0028720163805900003,0.017120744,0.00382471685571,0.0056386301990200005,0.0119230211691,0.00419235,0.0057068114627,0.013872143145000002
CLIP1,0.00519164483098,0.0035976190000000003,0.00340500799437,0.002502533,0.00212359054744,0.0029264129999999997,0.0028438299191700005,0.000610153791976,0.00151313548558,0.0004815868924080001,0.0015659860000000001,0.000867563258259,0.0005820879622580001,0.00086993908809,0.000359502,0.00095294103411,0.00211341422422
TNFAIP3,0.0457757962139,0.036941741,0.032184139674900004,0.010543157,0.0271857873312,0.01397047,0.018007633606499998,0.00484511979744,0.046881285185199996,0.00378489331507,0.015814279,0.0192389476461,0.00863761097833,0.018219063138700003,0.060485212999999996,0.0155334553505,0.0130661834118
R3HCC1L,0.00999041560195,0.009082442,0.007959523376289999,0.00708479,0.00477120072885,0.009886815,0.010497467645000001,0.00531072009265,0.0077022593342500004,0.0035746966023600005,0.00594489,0.006783162892720001,0.0049660945741,0.005561719887699999,0.003394327,0.005319131836680001,0.0077917069679900005
SKP2,0.039570098653800005,0.033946182000000005,0.0287574359461,0.027489457000000002,0.0207439158255,0.049980959000000005,0.047014540173000004,0.0261790687773,0.0205256015788,0.022410631761500002,0.03327763,0.019789549143,0.015092907597399998,0.012240300514,0.013311509,0.0169381389343,0.037486998527099996
YEATS4,0.015538137790000003,0.012760516999999999,0.00785438150197,0.01389242,0.0033844798730899997,0.006185096,0.00533904643698,0.0038894022802600002,0.00211446731046,0.00504661701258,0.005979256999999999,0.004073000039880001,0.0030359206318100003,0.0032734149365600002,0.001902955,0.00555399516437,0.015985719362899997
DUSP6,0.104264252058,0.140416931,0.08778045926560002,0.053688663,0.051068277797999995,0.102058477,0.0949164318136,0.042754222922400005,0.0476277036355,0.0305601488218,0.052005595,0.0541992325708,0.05673351760419999,0.0417126524808,0.040141819,0.05624563551,0.0682089042862
B4GALT4,0.0655518742549,0.05687280000000001,0.0448363213354,0.028873713999999998,0.0262116208062,0.034729019,0.028619551912700002,0.0065896001696699995,0.023342864284000002,0.0108608646395,0.029469566000000003,0.0171406923413,0.009777552343059999,0.018942441264400003,0.014817001000000002,0.0116945288188,0.025013744191400004
TDP2,0.155995091239,0.070663936,0.0633112354631,0.079142154,0.0428924560001,0.061810052000000004,0.0648207750317,0.028828113013400002,0.017494808926999998,0.0407182095913,0.047651689000000004,0.0229970966183,0.026404898487999998,0.0314735240098,0.024427169,0.03471888747619999,0.11063469159299999
ZMPSTE24,0.0406992596541,0.019169895,0.012566527747799998,0.0078084619999999995,0.00817107071208,0.014369873,0.013957187669799998,0.0018672531191700002,0.00387963522252,0.00215763386088,0.007814672,0.00199584758898,0.0015010186856,0.0039648281132600004,0.002699,0.00296318273867,0.0106515424911
CDC40,0.0185116065291,0.011773798,0.008433527671739998,0.006367556,0.0061471966182000005,0.010005588000000001,0.010739510875600001,0.0014637990669200001,0.00328763212294,0.00072755287744,0.005519955,0.00210384128687,0.0022087553807,0.0031674916733200006,0.00233865,0.0032856777022199995,0.007419365431680001
STK25,0.053169685932,0.045979667,0.0290527651832,0.019540501000000002,0.0219029286374,0.025706913999999997,0.018260551751599997,0.0025597961819099997,0.00435328624439,0.00214097443461,0.010706426000000002,0.00352063258692,0.00254937703519,0.0036565723296,0.003997922,0.0060374797641,0.0114156852419
NDUFAF4,0.128268441386,0.09396927,0.0742031494731,0.038443159,0.033805788176599995,0.05315007099999999,0.034334184310900004,0.010542399952700001,0.0195449499584,0.00758270147434,0.03825412,0.015368430491500001,0.023795986807400003,0.0164332196901,0.010740723,0.009998324433860001,0.0277996629347
CDK10,0.125662036153,0.111283215,0.08489048066369999,0.04908662,0.07768212851760001,0.08262715400000001,0.08665452122680001,0.0154979928932,0.017630174444599998,0.0078084796452,0.034351817,0.021443308575,0.0125736208744,0.0221988659461,0.011303061000000001,0.0225616443958,0.0368477334774
LIMK1,0.0054196277503,0.006247079,0.00362709665269,0.0043556390000000006,0.00266536491201,0.004632647,0.0057919398386000005,0.0011200639357,0.0009552534317160001,0.000690915251996,0.00260469,0.0012339991574200002,0.0008667356721280001,0.00128602954474,0.0003135,0.00111434593721,0.00417209633845
FAM214A,0.0375160796731,0.06668231599999999,0.0245978532488,0.011575041000000001,0.020403542693099998,0.028123235,0.0648987523429,0.00673344242891,0.019067665535099997,0.00176555652311,0.012569687,0.0117911072072,0.0109813608277,0.0158574601731,0.014703223,0.014096813568799998,0.011538222998299999
